player_name,Month,release_spin_rate
"Coonrod, Sam",4,2259.0066225165565
"Coonrod, Sam",5,2319.561797752809
"Coonrod, Sam",6,2146.2
"Coonrod, Sam",8,2072.126984126984
"Coonrod, Sam",9,2020.7571428571428
"Corbin, Patrick",4,2132.479865771812
"Corbin, Patrick",5,2148.6161048689137
"Corbin, Patrick",6,2103.5315315315315
"Corbin, Patrick",7,2110.7462686567164
"Corbin, Patrick",8,2141.8602794411177
"Corbin, Patrick",9,2157.4780876494024
"Cortes, Nestor",5,2188.9692307692308
"Cortes, Nestor",6,2139.173333333333
"Cortes, Nestor",7,2215.097165991903
"Cortes, Nestor",8,2226.805615550756
"Cortes, Nestor",9,2247.4463894967175
"Cortes, Nestor",10,2341.731343283582
"Cotton, Jharel",7,2261.7
"Cotton, Jharel",8,2331.0530303030305
"Cotton, Jharel",9,2404.712962962963
"Cotton, Jharel",10,2309.1290322580644
"Coulombe, Danny",6,2345.6133333333332
"Coulombe, Danny",7,2360.4676258992804
"Coulombe, Danny",8,2365.4353741496598
"Coulombe, Danny",9,2360.202614379085
"Coulombe, Danny",10,2176.0
"Cousins, Jake",6,2402.3
"Cousins, Jake",7,2443.248
"Cousins, Jake",8,2418.56875
"Cousins, Jake",9,2398.74358974359
"Crawford, Kutter",9,2335.0701754385964
"Crichton, Stefan",4,2035.013422818792
"Crichton, Stefan",5,2039.7157894736843
"Crichton, Stefan",6,2059.328125
"Crichton, Stefan",7,2004.0
"Crichton, Stefan",8,2177.6666666666665
"Crick, Kyle",4,2833.371900826446
"Crick, Kyle",5,2990.059405940594
"Crick, Kyle",6,2918.4846153846156
"Crick, Kyle",7,2879.8048780487807
"Crismatt, Nabil",4,1919.2887323943662
"Crismatt, Nabil",5,1989.3917050691243
"Crismatt, Nabil",6,1903.6639004149379
"Crismatt, Nabil",7,1832.9163763066201
"Crismatt, Nabil",8,1804.513698630137
"Crismatt, Nabil",9,1835.9111969111968
"Crismatt, Nabil",10,2112.4772727272725
"Criswell, Cooper",8,2019.9268292682927
"Crochet, Garrett",4,2294.096153846154
"Crochet, Garrett",5,2316.804347826087
"Crochet, Garrett",6,2262.6927374301677
"Crochet, Garrett",7,2241.6311475409834
"Crochet, Garrett",8,2301.5045454545457
"Crochet, Garrett",9,2357.6209677419356
"Crochet, Garrett",10,2347.4761904761904
"Cronenworth, Jake",4,2058.285714285714
"Crouse, Hans",9,2128.0508474576272
"Crouse, Hans",10,2237.347222222222
"Crowe, Wil",4,2330.472222222222
"Crowe, Wil",5,2422.9717647058824
"Crowe, Wil",6,2372.0543806646524
"Crowe, Wil",7,2322.4632034632036
"Crowe, Wil",8,2301.6071428571427
"Crowe, Wil",9,2292.1746031746034
"Crowe, Wil",10,2250.4556962025317
"Cueto, Johnny",4,1993.6131386861314
"Cueto, Johnny",5,2069.019656019656
"Cueto, Johnny",6,2043.3609625668448
"Cueto, Johnny",7,2011.9798994974874
"Cueto, Johnny",8,1976.640579710145
"Cueto, Johnny",9,1904.75
"Culberson, Charlie",6,2414.5
"Culberson, Charlie",9,2356.8571428571427
"Curtiss, John",4,2443.975
"Curtiss, John",5,2439.2864864864864
"Curtiss, John",6,2431.4011627906975
"Curtiss, John",7,2441.9716981132074
"Curtiss, John",8,2429.907894736842
"Darvish, Yu",4,2622.3344887348353
"Darvish, Yu",5,2745.0797266514805
"Darvish, Yu",6,2579.4834024896268
"Darvish, Yu",7,2563.9535398230087
"Darvish, Yu",8,2631.7583643122675
"Darvish, Yu",9,2570.5237226277372
"Davidson, Tucker",5,2294.6388888888887
"Davidson, Tucker",6,2108.948051948052
"Davies, Zach",4,1911.3298429319373
"Davies, Zach",5,1956.619153674833
"Davies, Zach",6,1951.8007518796992
"Davies, Zach",7,1957.375809935205
"Davies, Zach",8,1934.7584033613446
"Davies, Zach",9,2004.992673992674
"Davis, Austin",6,2277.0
"Davis, Austin",7,2200.4140127388537
"Davis, Austin",8,2156.004830917874
"Davis, Austin",9,2207.2028985507245
"Davis, Austin",10,2191.923076923077
"Davis, Wade",4,2526.585635359116
"Davis, Wade",5,2501.6567164179105
"Davis, Wade",6,2497.8848484848486
"Davis, Wade",7,2447.5849056603774
"Davis, Wade",8,2422.2848484848487
"Davis, Wade",9,2555.0588235294117
"Dayton, Grant",4,2259.801652892562
"Dayton, Grant",5,2194.230769230769
"Dayton, Grant",6,2232.75
"De Jong, Chase",5,2605.548780487805
"De Jong, Chase",6,2467.716381418093
"De Jong, Chase",7,2394.2640845070423
"De León, José",4,2055.4935064935066
"De León, José",5,1959.179487179487
"De Los Santos, Enyel",5,2117.9555555555557
"De Los Santos, Enyel",6,2105.285714285714
"De Los Santos, Enyel",7,2127.7136363636364
"De Los Santos, Enyel",8,2108.605442176871
"De Los Santos, Enyel",9,2129.890625
"De Los Santos, Enyel",10,2165.913043478261
"DeSclafani, Anthony",4,2089.890476190476
"DeSclafani, Anthony",5,2153.384928716904
"DeSclafani, Anthony",6,2062.647577092511
"DeSclafani, Anthony",7,2114.0921985815603
"DeSclafani, Anthony",8,2092.439114391144
"DeSclafani, Anthony",9,2153.641463414634
"DeSclafani, Anthony",10,2138.9014084507044
"Del Pozo, Miguel",6,2264.4117647058824
"Del Pozo, Miguel",8,2361.0
"Del Pozo, Miguel",9,2197.901639344262
"Detmers, Reid",8,2139.6616766467064
"Detmers, Reid",10,2215.4418604651164
"Detwiler, Ross",4,2050.848275862069
"Detwiler, Ross",5,2078.27374301676
"Detwiler, Ross",6,2050.9319727891157
"Detwiler, Ross",7,2076.6984126984125
"Detwiler, Ross",8,2087.967741935484
"Detwiler, Ross",9,2108.9
"Detwiler, Ross",10,2166.235294117647
"Devenski, Chris",4,1955.265306122449
"Devenski, Chris",5,1941.90625
"Diaz, Jhonathan",9,2230.5067567567567
"Diaz, Jhonathan",10,2261.0561797752807
"Diaz, Miguel",5,2000.590717299578
"Diaz, Miguel",6,1947.1641025641027
"Diaz, Miguel",7,1911.861111111111
"Diaz, Miguel",8,1963.7225130890051
"Dickson, Brandon",9,2281.2285714285713
"Diekman, Jake",4,2327.798780487805
"Diekman, Jake",5,2384.6146341463414
"Diekman, Jake",6,2405.087962962963
"Diekman, Jake",7,2418.9065420560746
"Diekman, Jake",8,2380.6726190476193
"Diekman, Jake",9,2353.7603686635944
"Diekman, Jake",10,2403.3636363636365
"Difo, Wilmer",5,2094.725
"Difo, Wilmer",8,1776.842105263158
"Diplán, Marcos",8,2280.874045801527
"Diplán, Marcos",9,2336.0240384615386
"Diplán, Marcos",10,2405.2619047619046
"Dobnak, Randy",4,2086.9261363636365
"Dobnak, Randy",5,2114.878923766816
"Dobnak, Randy",6,2073.9638989169675
"Dobnak, Randy",9,2049.9886363636365
"Dohy, Kyle",10,1984.8
"Dolis, Rafael",4,2197.329341317365
"Dolis, Rafael",5,2189.362831858407
"Dolis, Rafael",6,2277.7708333333335
"Dolis, Rafael",7,2102.842105263158
"Dolis, Rafael",8,2239.5304347826086
"Domínguez, Seranthony",10,2200.4285714285716
"Doolittle, Sean",4,2285.7803468208094
"Doolittle, Sean",5,2300.4451219512193
"Doolittle, Sean",6,2236.5625
"Doolittle, Sean",7,2217.32
"Doolittle, Sean",8,2144.061403508772
"Doolittle, Sean",9,2036.8317757009345
"Doolittle, Sean",10,2129.181818181818
"Doval, Camilo",4,2551.8695652173915
"Doval, Camilo",5,2524.591836734694
"Doval, Camilo",8,2574.217391304348
"Doval, Camilo",9,2548.086956521739
"Doval, Camilo",10,2491.3928571428573
"Drury, Brandon",8,1995.1851851851852
"Duffey, Tyler",4,2436.7464788732395
"Duffey, Tyler",5,2411.779487179487
"Duffey, Tyler",6,2359.64
"Duffey, Tyler",7,2339.8
"Duffey, Tyler",8,2343.117283950617
"Duffey, Tyler",9,2379.3743016759777
"Duffey, Tyler",10,2350.0
"Duffy, Danny",4,2336.843085106383
"Duffy, Danny",5,2337.5127388535034
"Duffy, Danny",6,2342.327731092437
"Duffy, Danny",7,2312.23
"Duffy, Matt",4,1704.2
"Dugger, Robert",4,2260.464285714286
"Dugger, Robert",5,2165.617283950617
"Dugger, Robert",6,2101.8440366972477
"Dugger, Robert",8,2089.5064935064934
"Dunn, Justin",4,2441.5377906976746
"Dunn, Justin",5,2426.6690307328604
"Dunn, Justin",6,2311.2156862745096
"Dunning, Dane",4,2068.227011494253
"Dunning, Dane",5,2035.6710182767624
"Dunning, Dane",6,2061.4317617866004
"Dunning, Dane",7,2042.5283687943263
"Dunning, Dane",8,1979.2640692640693
"Dunning, Dane",9,2075.854054054054
"Dunning, Dane",10,2071.3055555555557
"Duplantier, Jon",5,2178.546511627907
"Duplantier, Jon",6,2161.1153846153848
"Díaz, Edwin",4,2330.8571428571427
"Díaz, Edwin",5,2349.685082872928
"Díaz, Edwin",6,2268.6282722513088
"Díaz, Edwin",7,2192.813953488372
"Díaz, Edwin",8,2200.3008849557523
"Díaz, Edwin",9,2244.503184713376
"Díaz, Edwin",10,2166.75
"Díaz, Yennsy",5,1902.5882352941176
"Díaz, Yennsy",6,1806.2676056338028
"Díaz, Yennsy",7,1946.0536912751677
"Díaz, Yennsy",8,1857.5384615384614
"Díaz, Yennsy",9,2013.2063492063492
"Eaton, Adam",7,2091.0
"Edwards Jr., Carl",5,2479.1071428571427
"Edwards Jr., Carl",6,2487.8192771084337
"Effross, Scott",8,2305.9545454545455
"Effross, Scott",9,2291.181818181818
"Effross, Scott",10,2321.846153846154
"Eflin, Zach",4,2077.121951219512
"Eflin, Zach",5,2062.5960854092527
"Eflin, Zach",6,2049.4510385756676
"Eflin, Zach",7,2024.2988505747126
"Eickhoff, Jerad",6,2101.801324503311
"Eickhoff, Jerad",7,2202.8349514563106
"Elledge, Seth",5,2345.4059405940593
"Elledge, Seth",6,2261.8
"Ellis, Chris",8,2327.213017751479
"Ellis, Chris",9,2317.408945686901
"Emanuel, Kent",4,2066.169811320755
"Emanuel, Kent",5,2098.305970149254
"Enns, Dietrich",8,2151.935294117647
"Enns, Dietrich",9,2192.1473684210528
"Eovaldi, Nathan",4,2090.03717472119
"Eovaldi, Nathan",5,2132.580573951435
"Eovaldi, Nathan",6,2096.787685774947
"Eovaldi, Nathan",7,2035.3778234086242
"Eovaldi, Nathan",8,2020.7565789473683
"Eovaldi, Nathan",9,2000.2528957528957
"Eshelman, Thomas",6,1822.8619047619047
"Eshelman, Thomas",7,1782.9862068965517
"Eshelman, Thomas",9,1808.7692307692307
"Eshelman, Thomas",10,1833.21875
"Espinal, Raynel",8,2257.5555555555557
"Espino, Paolo",4,2328.848484848485
"Espino, Paolo",5,2530.603773584906
"Espino, Paolo",6,2458.185810810811
"Espino, Paolo",7,2476.5568720379147
"Espino, Paolo",8,2461.2225609756097
"Espino, Paolo",9,2405.2670807453414
"Estévez, Carlos",4,2030.1656441717791
"Estévez, Carlos",5,2089.3055555555557
"Estévez, Carlos",6,2033.0776255707763
"Estévez, Carlos",7,2088.2526315789473
"Estévez, Carlos",8,2174.5555555555557
"Estévez, Carlos",9,2093.1029411764707
"Estévez, Carlos",10,2005.3181818181818
"Evans, Demarcus",5,2499.883116883117
"Evans, Demarcus",6,2459.7734375
"Evans, Demarcus",7,2367.293103448276
"Evans, Demarcus",8,2423.69801980198
"Evans, Demarcus",9,2383.7719298245615
"Evans, Phillip",4,2120.2
"Fairbanks, Pete",4,2455.0975609756097
"Fairbanks, Pete",5,2382.4930555555557
"Fairbanks, Pete",6,2399.24154589372
"Fairbanks, Pete",7,2355.1526717557254
"Fairbanks, Pete",8,2449.785714285714
"Fairbanks, Pete",9,2381.831730769231
"Fairbanks, Pete",10,2381.2727272727275
"Falter, Bailey",4,1871.2
"Falter, Bailey",6,1790.3727810650887
"Falter, Bailey",7,1739.155844155844
"Falter, Bailey",8,1812.063492063492
"Falter, Bailey",9,1775.8655462184875
"Falter, Bailey",10,1802.5333333333333
"Familia, Jeurys",4,2149.9323308270677
"Familia, Jeurys",5,2279.5464480874316
"Familia, Jeurys",6,2283.153153153153
"Familia, Jeurys",7,2204.6847290640394
"Familia, Jeurys",8,2216.700507614213
"Familia, Jeurys",9,2272.339393939394
"Familia, Jeurys",10,2386.6
"Faria, Jake",6,1949.1608391608393
"Faria, Jake",7,1988.187250996016
"Faria, Jake",8,1884.7225806451613
"Faria, Jake",9,1807.6555555555556
"Farmer, Buck",4,2329.134199134199
"Farmer, Buck",5,2393.1935483870966
"Farmer, Buck",6,2087.06711409396
"Farmer, Buck",7,2166.4366812227076
"Farmer, Buck",8,2190.9277108433735
"Farrell, Luke",4,2556.8275862068967
"Farrell, Luke",5,2514.1954022988507
"Farrell, Luke",6,2482.4058823529413
"Farrell, Luke",9,2427.6510067114095
"Farrell, Luke",10,2371.0
"Fedde, Erick",4,1944.5025252525252
"Fedde, Erick",5,1944.6115384615384
"Fedde, Erick",6,1924.703125
"Fedde, Erick",7,1970.6024096385543
"Fedde, Erick",8,1991.5309734513273
"Fedde, Erick",9,2046.4969696969697
"Fedde, Erick",10,2061.7727272727275
"Feliz, Michael",4,2240.52
"Feliz, Michael",5,2231.5974842767296
"Feliz, Michael",6,2248.1666666666665
"Feliz, Michael",9,1998.0459770114942
"Feliz, Neftalí",6,2364.235294117647
"Feliz, Neftalí",8,2403.0
"Feliz, Neftalí",9,2279.5
"Feltner, Ryan",9,2281.5985915492956
"Fernández, Julian",9,2293.7395833333335
"Fernández, Julian",10,2386.9523809523807
"Fernández, Junior",5,2031.8936170212767
"Fernández, Junior",6,2092.354497354497
"Fernández, Junior",7,2095.2972972972975
"Fernández, Junior",8,2146.7837837837837
"Fernández, Junior",9,2031.2857142857142
"Feyereisen, J.P.",4,2540.3015075376884
"Feyereisen, J.P.",5,2462.766169154229
"Feyereisen, J.P.",6,2349.1445086705203
"Feyereisen, J.P.",7,2247.297709923664
"Feyereisen, J.P.",8,2439.8947368421054
"Feyereisen, J.P.",9,2302.1973094170403
"Feyereisen, J.P.",10,2456.12
"Fiers, Mike",4,2309.6506024096384
"Fiers, Mike",5,2242.913043478261
"Finnegan, Kyle",4,2036.4731707317073
"Finnegan, Kyle",5,2029.8401639344263
"Finnegan, Kyle",6,1960.8827586206896
"Finnegan, Kyle",7,1918.8478260869565
"Finnegan, Kyle",8,2012.3658536585365
"Finnegan, Kyle",9,1910.1234042553192
"Finnegan, Kyle",10,1685.0625
"Flaa, Jay",4,1848.1304347826087
"Flaa, Jay",5,1732.078947368421
"Flaherty, Jack",4,2268.9590163934427
"Flaherty, Jack",5,2326.6877133105804
"Flaherty, Jack",8,2227.283105022831
"Flaherty, Jack",9,2308.4444444444443
"Flaherty, Jack",10,2355.6666666666665
"Fleming, Josh",4,1762.0272727272727
"Fleming, Josh",5,1774.3724137931035
"Fleming, Josh",6,1764.4475308641975
"Fleming, Josh",7,1765.425
"Fleming, Josh",8,1765.7147239263804
"Fleming, Josh",9,1682.75
"Fleming, Josh",10,1735.0645161290322
"Fletcher, Aaron",5,2073.686046511628
"Flexen, Chris",4,2091.442922374429
"Flexen, Chris",5,2106.6071428571427
"Flexen, Chris",6,2139.035639412998
"Flexen, Chris",7,2133.501170960187
"Flexen, Chris",8,2151.6375838926174
"Flexen, Chris",9,2180.916114790287
"Flexen, Chris",10,2107.0963855421687
"Flores Jr., Bernardo",5,2017.75
"Floro, Dylan",4,2147.8901098901097
"Floro, Dylan",5,2026.345238095238
"Floro, Dylan",6,2072.043010752688
"Floro, Dylan",7,2102.512195121951
"Floro, Dylan",8,2061.041420118343
"Floro, Dylan",9,2119.5251396648046
"Floro, Dylan",10,2196.269230769231
"Foley, Jason",6,2123.9591836734694
"Foley, Jason",8,2141.3823529411766
"Foley, Jason",9,2138.1969696969695
"Foltynewicz, Mike",4,2216.1615044247787
"Foltynewicz, Mike",5,2206.1732142857145
"Foltynewicz, Mike",6,2165.5230024213074
"Foltynewicz, Mike",7,2166.23569023569
"Foltynewicz, Mike",8,2117.871657754011
"Foltynewicz, Mike",9,2162.7979797979797
"Foltynewicz, Mike",10,2253.054054054054
"Foster, Matt",4,2106.374193548387
"Foster, Matt",5,2184.2063492063494
"Foster, Matt",6,2182.9935064935066
"Foster, Matt",7,2151.0
"Foster, Matt",8,2267.15625
"Foster, Matt",9,2130.705882352941
"Foster, Matt",10,2176.294117647059
"Frankoff, Seth",5,2409.045267489712
"Frankoff, Seth",6,2415.0625
"Freeland, Kyle",5,2190.0443037974683
"Freeland, Kyle",6,2234.590570719603
"Freeland, Kyle",7,2210.1971153846152
"Freeland, Kyle",8,2261.8613636363634
"Freeland, Kyle",9,2250.796573875803
"Freeman, Mike",6,1524.75
"Fried, Max",4,2339.187772925764
"Fried, Max",5,2329.5655976676385
"Fried, Max",6,2303.806666666667
"Fried, Max",7,2375.5216494845363
"Fried, Max",8,2239.9978813559323
"Fried, Max",9,2267.0034542314334
"Fry, Jace",7,2277.0204081632655
"Fry, Jace",9,2215.5057471264367
"Fry, Paul",4,2550.852564102564
"Fry, Paul",5,2583.5733333333333
"Fry, Paul",6,2426.1990291262136
"Fry, Paul",7,2497.9754601226996
"Fry, Paul",8,2527.6700507614214
"Frías, Luis",9,2202.3023255813955
"Frías, Luis",10,2043.64
"Fuentes, Joshua",4,1696.111111111111
"Fulmer, Carson",4,2282.8275862068967
"Fulmer, Carson",5,2370.443396226415
"Fulmer, Michael",4,2203.620991253644
"Fulmer, Michael",5,2218.330612244898
"Fulmer, Michael",6,2167.153846153846
"Fulmer, Michael",7,2321.85
"Fulmer, Michael",8,2271.334661354582
"Fulmer, Michael",9,2284.8761904761905
"Fulmer, Michael",10,2251.6363636363635
"Funkhouser, Kyle",5,2101.0158730158732
"Funkhouser, Kyle",6,2152.114537444934
"Funkhouser, Kyle",7,2160.7153558052432
"Funkhouser, Kyle",8,2201.6102362204724
"Funkhouser, Kyle",9,2227.7991071428573
"Funkhouser, Kyle",10,2238.08
"Gallegos, Giovanny",4,2418.0197044334977
"Gallegos, Giovanny",5,2370.8979591836733
"Gallegos, Giovanny",6,2329.628205128205
"Gallegos, Giovanny",7,2321.527638190955
"Gallegos, Giovanny",8,2402.3128205128205
"Gallegos, Giovanny",9,2442.6805555555557
"Gallegos, Giovanny",10,2459.4210526315787
"Gallen, Zac",4,2205.638783269962
"Gallen, Zac",5,2307.4761904761904
"Gallen, Zac",6,2175.9
"Gallen, Zac",7,2153.7623456790125
"Gallen, Zac",8,2208.926298157454
"Gallen, Zac",9,2204.425790754258
"Gallen, Zac",10,2173.685185185185
"Gant, John",4,2213.0046082949307
"Gant, John",5,2272.6071428571427
"Gant, John",6,2237.9068181818184
"Gant, John",7,2183.5620915032678
"Gant, John",8,2340.9488636363635
"Gant, John",9,2167.5806451612902
"Gant, John",10,2154.2957746478874
"Garcia, Bryan",4,2165.7315789473682
"Garcia, Bryan",5,2122.443243243243
"Garcia, Bryan",6,2098.4941860465115
"Garcia, Bryan",7,2047.35
"Garcia, Bryan",9,2062.978494623656
"Garcia, Bryan",10,1990.8064516129032
"Garcia, Luis",4,2259.279742765273
"Garcia, Luis",5,2287.631914893617
"Garcia, Luis",6,2307.763537906137
"Garcia, Luis",7,2332.8267716535433
"Garcia, Luis",8,2316.5330661322646
"Garcia, Luis",9,2319.990291262136
"García, Deivi",4,2381.9846153846156
"García, Deivi",5,2296.0795454545455
"García, Edgar",7,2136.1
"García, Edgar",8,2078.2251308900522
"García, Jarlín",4,2320.9406779661017
"García, Jarlín",5,2263.41875
"García, Jarlín",6,2211.375
"García, Jarlín",7,2175.299212598425
"García, Jarlín",8,2210.709523809524
"García, Jarlín",9,2191.9255813953487
"García, Jarlín",10,2177.1666666666665
"García, Luis",7,2157.978260869565
"García, Luis",8,2048.665
"García, Luis",9,2159.7967914438505
"García, Luis",10,2099.1363636363635
"García, Robel",6,1971.5172413793102
"García, Rony",5,2184.6052631578946
"García, Rony",6,2289.8888888888887
"García, Yimi",4,2530.972972972973
"García, Yimi",5,2492.916129032258
"García, Yimi",6,2464.4206896551723
"García, Yimi",7,2488.208
"García, Yimi",8,2519.5367647058824
"García, Yimi",9,2544.0558659217877
"García, Yimi",10,2587.25
"Garrett, Amir",4,1929.9615384615386
"Garrett, Amir",5,2100.1339285714284
"Garrett, Amir",6,2012.2
"Garrett, Amir",7,2036.4670658682635
"Garrett, Amir",8,2025.7809523809524
"Garrett, Amir",9,2036.3973509933776
"Garrett, Amir",10,1976.5555555555557
"Garrett, Braxton",5,2338.705882352941
"Garrett, Braxton",6,2154.2585034013605
"Garrett, Braxton",7,2076.8622754491016
"Garrett, Braxton",8,2061.1338912133892
"Garza Jr., Ralph",5,2277.157894736842
"Garza Jr., Ralph",6,2169.348148148148
"Garza Jr., Ralph",7,2235.6046511627906
"Garza Jr., Ralph",8,2219.776978417266
"Garza Jr., Ralph",9,2244.8590604026845
"Garza, Justin",6,2267.0967741935483
"Garza, Justin",7,2227.2820512820513
"Garza, Justin",8,2260.9653465346537
"Garza, Justin",9,2210.5228758169933
"Gausman, Kevin",4,2003.5675675675675
"Gausman, Kevin",5,2028.929090909091
"Gausman, Kevin",6,1959.868778280543
"Gausman, Kevin",7,1894.84375
"Gausman, Kevin",8,1895.2921348314608
"Gausman, Kevin",9,2037.5028142589117
"Gausman, Kevin",10,2053.25
"Germán, Domingo",4,2460.480122324159
"Germán, Domingo",5,2431.8135198135196
"Germán, Domingo",6,2467.2662337662337
"Germán, Domingo",7,2520.6085626911313
"Germán, Domingo",10,2579.1875
"Gibaut, Ian",8,2196.3939393939395
"Gibaut, Ian",9,2191.0
"Gibson, Kyle",4,2295.9898580121703
"Gibson, Kyle",5,2182.582926829268
"Gibson, Kyle",6,2181.1553610503283
"Gibson, Kyle",7,2194.4160401002505
"Gibson, Kyle",8,2180.6716171617163
"Gibson, Kyle",9,2230.634951456311
"Gil, Luis",8,2405.03984063745
"Gil, Luis",9,2413.6690391459074
"Gilbert, Logan",5,2182.686468646865
"Gilbert, Logan",6,2084.171339563863
"Gilbert, Logan",7,2153.0885529157667
"Gilbert, Logan",8,2191.6447368421054
"Gilbert, Logan",9,2181.1539792387543
"Gilbert, Tyler",8,2149.25
"Gilbert, Tyler",9,2123.5581395348836
"Gilbreath, Lucas",5,2502.2585034013605
"Gilbreath, Lucas",6,2415.683673469388
"Gilbreath, Lucas",7,2388.1525423728813
"Gilbreath, Lucas",8,2365.349315068493
"Gilbreath, Lucas",9,2367.5810055865923
"Gilbreath, Lucas",10,2478.3809523809523
"Ginkel, Kevin",4,2335.1420765027324
"Ginkel, Kevin",5,2328.119834710744
"Ginkel, Kevin",6,2377.355140186916
"Giolito, Lucas",4,2066.7582417582416
"Giolito, Lucas",5,2005.28762541806
"Giolito, Lucas",6,1994.2437137330755
"Giolito, Lucas",7,1987.567901234568
"Giolito, Lucas",8,2000.4314079422384
"Giolito, Lucas",9,1990.8591549295775
"Giolito, Lucas",10,1994.763888888889
"Givens, Mychal",4,2342.330985915493
"Givens, Mychal",5,2479.9041916167666
"Givens, Mychal",6,2469.08
"Givens, Mychal",7,2384.8676470588234
"Givens, Mychal",8,2421.0124223602484
"Givens, Mychal",9,2385.8187134502923
"Givens, Mychal",10,2280.7619047619046
"Glasnow, Tyler",4,2591.3309982486867
"Glasnow, Tyler",5,2611.2304609218436
"Glasnow, Tyler",6,2570.5880149812733
"Godley, Zack",4,2238.3150684931506
"Godley, Zack",6,2162.133333333333
"Gomber, Austin",4,2085.399014778325
"Gomber, Austin",5,2104.542239685658
"Gomber, Austin",6,2046.6597222222222
"Gomber, Austin",7,2037.0246913580247
"Gomber, Austin",8,2148.07822410148
"Gonsalves, Stephen",8,2348.4716981132074
"Gonsalves, Stephen",9,2344.551724137931
"Gonsolin, Tony",6,2269.5763358778627
"Gonsolin, Tony",7,2208.3475177304963
"Gonsolin, Tony",9,2305.806557377049
"Gonzales, Marco",4,2213.817610062893
"Gonzales, Marco",6,2203.705685618729
"Gonzales, Marco",7,2105.871657754011
"Gonzales, Marco",8,2156.647766323024
"Gonzales, Marco",9,2166.268292682927
"Gonzales, Marco",10,2171.808080808081
"Gonzalez, Marwin",6,1432.4545454545455
"Gonzalez, Romy",9,1892.25
"González, Chi Chi",4,2457.2890365448507
"González, Chi Chi",5,2362.45
"González, Chi Chi",6,2278.1354679802957
"González, Chi Chi",7,2280.497005988024
"González, Chi Chi",8,2265.9636363636364
"González, Chi Chi",9,2360.8278688524592
"González, Chi Chi",10,2162.0333333333333
"González, Victor",4,2444.6666666666665
"González, Victor",5,2474.2088607594937
"González, Victor",6,2274.5478260869563
"González, Victor",7,2182.205882352941
"González, Victor",8,2232.8958333333335
"Gose, Anthony",9,2435.6862745098038
"Gose, Anthony",10,2512.923076923077
"Goudeau, Ashton",5,2029.9782608695652
"Goudeau, Ashton",6,1971.1475409836066
"Goudeau, Ashton",8,1998.297520661157
"Goudeau, Ashton",9,2035.2522935779816
"Goudeau, Ashton",10,2059.9473684210525
"Graterol, Brusdar",4,2250.8888888888887
"Graterol, Brusdar",7,2194.566037735849
"Graterol, Brusdar",8,2224.4803921568628
"Graterol, Brusdar",9,2255.7948717948716
"Graterol, Brusdar",10,2263.95
"Graveman, Kendall",4,2258.574468085106
"Graveman, Kendall",5,2331.6315789473683
"Graveman, Kendall",6,2100.4285714285716
"Graveman, Kendall",7,2220.9423076923076
"Graveman, Kendall",8,2256.1988304093566
"Graveman, Kendall",9,2271.9058823529413
"Graveman, Kendall",10,2218.6923076923076
"Gray, Jon",4,2168.0786106032906
"Gray, Jon",5,2178.204954954955
"Gray, Jon",6,2167.1106194690265
"Gray, Jon",7,2229.4326530612243
"Gray, Jon",8,2281.5574162679427
"Gray, Jon",9,2311.3072289156626
"Gray, Jon",10,2224.25
"Gray, Josiah",7,2301.9358974358975
"Gray, Josiah",8,2246.992
"Gray, Josiah",9,2275.4077253218884
"Gray, Josiah",10,2229.8555555555554
"Gray, Sonny",4,2564.6533864541834
"Gray, Sonny",5,2600.423162583519
"Gray, Sonny",6,2502.9246575342468
"Gray, Sonny",7,2364.650334075724
"Gray, Sonny",8,2413.700913242009
"Gray, Sonny",9,2511.959266802444
"Green, Chad",4,2563.9851485148515
"Green, Chad",5,2542.105882352941
"Green, Chad",6,2520.1255605381166
"Green, Chad",7,2498.0813397129186
"Green, Chad",8,2528.1906779661017
"Green, Chad",9,2522.3870967741937
"Green, Chad",10,2560.0833333333335
"Greene, Conner",7,2251.3513513513512
"Greene, Conner",8,2243.3230769230768
"Greene, Conner",9,2327.5165289256197
"Greene, Conner",10,2377.3684210526317
"Greene, Shane",6,2333.1354838709676
"Greene, Shane",7,2291.564766839378
"Greene, Shane",8,2242.2203389830506
"Greene, Shane",9,2310.0819672131147
"Greinke, Zack",4,2146.9284403669726
"Greinke, Zack",5,2147.327338129496
"Greinke, Zack",6,2091.8888888888887
"Greinke, Zack",7,2047.285046728972
"Greinke, Zack",8,2167.895104895105
"Greinke, Zack",9,2168.888111888112
"Greinke, Zack",10,2037.107142857143
"Gsellman, Robert",4,1912.7701149425288
"Gsellman, Robert",5,1987.0196078431372
"Gsellman, Robert",6,2003.65625
"Gsellman, Robert",10,2019.425
"Guduan, Reymin",4,2186.5
"Guduan, Reymin",5,2231.4172661870502
"Guenther, Sean",8,2235.3028846153848
"Guenther, Sean",9,2273.157894736842
"Guerra, Deolis",4,2166.491525423729
"Guerra, Deolis",5,2154.6550218340612
"Guerra, Deolis",6,1893.5531914893618
"Guerra, Deolis",7,1958.2101910828026
"Guerra, Deolis",8,1986.300518134715
"Guerra, Deolis",9,1971.267657992565
"Guerra, Deolis",10,1976.2142857142858
"Guerra, Javy",8,2096.824324324324
"Guerra, Javy",9,2090.1923076923076
"Guerra, Javy",10,2069.1428571428573
"Guerra, Junior",4,2114.395104895105
"Guerra, Junior",5,2293.3121387283236
